Time(us),Frequency(kHz)
35918059,1200007
35928060,1200008
35968087,1200007
35978091,1200009
35988094,1200007
35998098,1200008
36028113,1200007
36038117,1200008
36068130,1200007
36078132,1200008
36108149,1200007
36118151,1200008
36168178,1200007
36178182,1200008
36198189,1200009
36208192,1200007
36218198,1200009
36228201,1200008
36238203,1200007
36248209,1200008
36278220,1200007
36288222,1200009
36298228,1200007
36308235,1200008
36338253,1200007
36348256,1200009
36358263,1200008
36368269,1200007
36378272,1200008
36398284,1200007
36408291,1200008
36448310,1200007
36458317,1200009
36468321,1200007
36478324,1200008
36488331,1200007
36498338,1200008
36538365,1200007
36548369,1200008
36568381,1200007
36578388,1200008
36598396,1200007
36608402,1200008
36748477,1200007
36758480,1200008
36828512,1200009
36838515,1200007
36848518,1200009
36858526,1200007
36868533,1200008
36878537,1200009
36888544,1200007
36898563,1200008
36928767,1200007
36938770,1200009
36948774,1200007
36958780,1200009
36968783,1200008
37028814,1200007
37038815,1200008
37068831,1200007
37078836,1200009
37088841,1200007
37098844,1200009
37108847,1200008
37288945,1200007
37298950,1200009
37308954,1200007
37318960,1200008
37368984,1200007
37378990,1200009
37388998,1200007
37399000,1200008
37409008,1200007
37419015,1200009
37429021,1200008
37459037,1200009
37469039,1200008
37489049,1200007
37499052,1200008
37509058,1200007
37519066,1200009
37529071,1200008
37549081,1200007
37559084,1200009
37569089,1200008
37589095,1200007
37599102,1200008
37669135,1200007
37679142,1200008
37699153,1200007
37709155,1200008
37729164,1200007
37739171,1200008
37759178,1200007
37769183,1200009
37779186,1200007
37789189,1200008
37809203,1200007
37819214,1200008
37849231,1200007
37859239,1200009
37869247,1200008
37909257,1200007
37919262,1200008
37929264,1200007
37939267,1200009
37949270,1200007
37959278,1200008
38049312,1200007
38059315,1200008
38109345,1200007
38119351,1200008
38129359,1200007
38139364,1200008
38159378,1200007
38169385,1200009
38179390,1200007
38189393,1200008
38209402,1200007
38219407,1200008
38279437,1200007
38289439,1200008
38329459,1200007
38339462,1200008
38349468,1200007
38359475,1200008
38489544,1200007
38499551,1200008
38519560,1200007
38529566,1200008
38559586,1200007
38579600,1200008
38609615,1200007
38619617,1200008
38629625,1200007
38639628,1200008
38649633,1200007
38659637,1200008
38709661,1200007
38719664,1200008
38729667,1200007
38739673,1200008
38809705,1200007
38819707,1200008
38839716,1200007
38849720,1200008
38859726,1200009
38869730,1200008
38879733,1200007
38889737,1200008
38929761,1200007
38939767,1200008
38949773,1200007
38959780,1200008
38979792,1200009
38989797,1200008
39019810,1200009
39029816,1200007
39039822,1200008
39049830,1200009
39059835,1200007
39069842,1200008
39079846,1200007
39089850,1200008
39129865,1200007
39139872,1200008
39149877,1200007
39159883,1200008
39179890,1200007
39189894,1200008
39229915,1200009
39239919,1200007
39249927,1200008
39279944,1200007
39289951,1200008
39319967,1200009
39329973,1200007
39339982,1200008
39390009,1200007
39400015,1200008
39430031,1200007
39440039,1200008
39460055,1200007
39470060,1200008
39500070,1200007
39510075,1200008
39600114,1200007
39610117,1200009
39620123,1200007
39630130,1200008
39670153,1200007
39680160,1200009
39690164,1200007
39700170,1200008
39720181,1200007
39730185,1200008
39790212,1200007
39800214,1200008
39820220,1200007
39830227,1200009
39840231,1200008
39890249,1200007
39900256,1200009
39910261,1200007
39920265,1200008
39930267,1200007
39940274,1200008
39990298,1200007
40010307,1200009
40020313,1200007
40030320,1200008
40050329,1200007
40060332,1200008
40090342,1200007
40100346,1200008
40120353,1200009
40130357,1200008
40190382,1200007
40200386,1200008
40280436,1200007
40290442,1200008
40300446,1200009
40310450,1200007
40320457,1200008
40340468,1200009
40350470,1200008
40360474,1200007
40370477,1200008
40440513,1200007
40450517,1200008
40460522,1200009
40470529,1200007
40480533,1200009
40490538,1200008
40500542,1200007
40510539,1200008
40540779,1200007
40550781,1200008
40560787,1200007
40570790,1200008
40580793,1200007
40590798,1200009
40600801,1200007
40610805,1200008
40630816,1200007
40640824,1200008
40660832,1200007
40670839,1200008
40680844,1200007
40690857,1200008
40720875,1200007
40730892,1200008
40740896,1200007
40750901,1200009
40760905,1200007
40770912,1200009
40780915,1200007
40790917,1200009
40800919,1200007
40810925,1200008
40820933,1200007
40830941,1200009
40840948,1200007
40850951,1200009
40860959,1200007
40870966,1200008
40920990,1200007
40930992,1200008
40961013,1200009
40971016,1200008
40981019,1200007
40991020,1200008
41021028,1200007
41031036,1200009
41041040,1200007
41051041,1200009
41061044,1200007
41071050,1200008
41161085,1200007
41171091,1200008
41211115,1200007
41221119,1200008
41261143,1200007
41271147,1200009
41281150,1200007
41291167,1200008
41321188,1200007
41331194,1200009
41341198,1200008
41361204,1200007
41371206,1200009
41381207,1200008
41401217,1200007
41411222,1200008
41441237,1200007
41451245,1200008
41461254,1200007
41471256,1200008
41511277,1200007
41531287,1200009
41541289,1200008
41711364,1200007
41721366,1200008
41761394,1200007
41771400,1200009
41781403,1200008
41791408,1200007
41801414,1200008
41821419,1200007
41831424,1200009
41841432,1200008
41901462,1200007
41911469,1200008
41941484,1200007
41951488,1200009
41961492,1200008
42101570,1200007
42111573,1200008
42141590,1200007
42151593,1200009
42161598,1200007
42171606,1200009
42181613,1200007
42191620,1200008
42201624,1200007
42211630,1200008
42261652,1200009
42271660,1200008
42301673,1200007
42311680,1200008
42351704,1200009
42361711,1200008
42371719,1200007
42381723,1200008
42461764,1200007
42471770,1200008
42481773,1200007
42491775,1200008
42501779,1200007
42511782,1200008
42601824,1200007
42611831,1200008
42651853,1200007
42661859,1200008
42731894,1200007
42741902,1200008
42781919,1200009
42791926,1200007
42801930,1200008
42851956,1200007
42861961,1200008
42962016,1200007
42972022,1200008
43012041,1200007
43022046,1200009
43032050,1200008
43042054,1200007
43052058,1200008
43062059,1200007
43072064,1200008
43082067,1200007
43092070,1200008
43102077,1200007
43112081,1200009
43122085,1200007
43132091,1200008
43202115,1200009
43212120,1200008
43242136,1200009
43252143,1200008
43282158,1200007
43292162,1200009
43302169,1200007
43312171,1200008
43322176,1200009
43332183,1200008
43362197,1200007
43372205,1200008
43452248,1200009
43462254,1200007
43472259,1200009
43482266,1200007
43492272,1200008
43552309,1200007
43562316,1200008
43602341,1200007
43612347,1200008
43632360,1200007
43642362,1200008
43652369,1200007
43662372,1200008
43712387,1200007
43722392,1200008
43752401,1200007
43762407,1200008
43862453,1200007
43872455,1200008
43882462,1200007
43892465,1200008
43942486,1200007
43952491,1200009
43962499,1200008
43972501,1200007
43982505,1200008
44012519,1200007
44022524,1200008
44052542,1200007
44062540,1200008
44082567,1200007
44092573,1200008
44172636,1200007
44182641,1200008
44292920,1200007
44302922,1200008
44352944,1200007
44362952,1200008
44372954,1200007
44382958,1200008
44412970,1200007
44422973,1200008
44442981,1200007
44452986,1200008
44533027,1200007
44543033,1200008
44573045,1200007
44583052,1200008
44603060,1200007
44613065,1200008
44623073,1200007
44633077,1200008
44713104,1200007
44723109,1200009
44733113,1200007
44743115,1200008
44753119,1200007
44763122,1200008
44813141,1200007
44823146,1200008
44833151,1200007
44843157,1200009
44853164,1200008
44913192,1200007
44923199,1200008
44983227,1200007
44993233,1200008
45013243,1200007
45023247,1200008
45053268,1200007
45063272,1200009
45073274,1200008
45113294,1200007
45123297,1200008
45133302,1200007
45143308,1200008
45153311,1200007
45163316,1200008
45193332,1200007
45203335,1200008
45233349,1200007
45243355,1200009
45253363,1200008
45293386,1200007
45303388,1200008
45313395,1200007
45323398,1200008
45333404,1200009
45343414,1200008
45353426,1200007
45363433,1200008
45423460,1200007
45433465,1200008
45443471,1200007
45453478,1200008
45493494,1200007
45503499,1200009
45513502,1200007
45533506,1200008
45543511,1200007
45553515,1200008
45563521,1200007
45573529,1200009
45583531,1200007
45593533,1200008
45613545,1200007
45623548,1200009
45633550,1200008
45643558,1200007
45653565,1200008
45703586,1200007
45713592,1200008
45733601,1200007
45743603,1200008
45763612,1200007
45773620,1200009
45783623,1200008
45813640,1200007
45823645,1200008
45993725,1200007
46003731,1200008
46103784,1200007
46113788,1200009
46123791,1200008
46143803,1200007
46153807,1200008
46183820,1200007
46193828,1200008
46243853,1200007
46253855,1200008
46273861,1200009
46283863,1200007
46293870,1200008
46313876,1200007
46323878,1200008
46373901,1200007
46383905,1200008
46403916,1200007
46413922,1200009
46423923,1200008
46453942,1200007
46473951,1200008
46493963,1200009
46503966,1200007
46513969,1200008
46533979,1200007
46553983,1200009
46563986,1200008
46594002,1200007
46604004,1200009
46614012,1200007
46624018,1200008
46634021,1200009
46644029,1200008
46714067,1200007
46724071,1200008
46744077,1200007
46754085,1200008
46774097,1200007
46794108,1200009
46804116,1200007
46814121,1200008
46854139,1200007
46864143,1200008
46914164,1200007
46924171,1200008
46944182,1200007
46954188,1200009
46964194,1200008
46974202,1200007
46984207,1200008
46994212,1200007
47004217,1200008
47014225,1200007
47024228,1200008
47124273,1200009
47134275,1200007
47144280,1200008
47174294,1200007
47184301,1200008
47204307,1200007
47214315,1200008
47234321,1200007
47244327,1200008
47284346,1200007
47294350,1200008
47314360,1200007
47324366,1200008
47414411,1200007
47424418,1200008
47454444,1200007
47464449,1200008
47474454,1200009
47484462,1200007
47494470,1200008
47504477,1200007
47514479,1200008
47554499,1200007
47564505,1200008
47584518,1200007
47594522,1200008
47664700,1200007
47674837,1200008
47724869,1200007
47734862,1200009
47744878,1200007
47754881,1200008
47804913,1200007
47814916,1200008
47824921,1200007
47834929,1200008
47844935,1200007
47854942,1200009
47864947,1200007
47874953,1200009
47884959,1200007
47894964,1200009
47904967,1200007
47914972,1200008
47944990,1200007
47954992,1200008
48005012,1200007
48015020,1200008
48045037,1200007
48055043,1200008
48105069,1200007
48115072,1200009
48125078,1200008
48165099,1200007
48175106,1200008
48285164,1200006
48295170,1200010
48305177,1200007
48315183,1200008
48395223,1200007
48405227,1200009
48415230,1200008
48425233,1200007
48435238,1200008
48455251,1200007
48465256,1200008
48495263,1200007
48505268,1200009
48515272,1200008
48525277,1200007
48535285,1200008
48565295,1200007
48575298,1200008
48595306,1200007
48605308,1200008
48715358,1200007
48725363,1200008
48795396,1200007
48805403,1200008
48895446,1200007
48905449,1200008
48925458,1200007
48935464,1200008
48955467,1200007
48965469,1200009
48975471,1200007
48985476,1200009
48995477,1200007
49005483,1200008
49015486,1200009
49025491,1200007
49035496,1200009
49045497,1200007
49055499,1200008
49075514,1200007
49085520,1200008
49105530,1200007
49115537,1200008
49165555,1200007
49175556,1200008
49225586,1200007
49235591,1200008
49285623,1200007
49295631,1200008
49305636,1200007
49315641,1200009
49325646,1200008
49335648,1200007
49345652,1200008
49375666,1200007
49385673,1200008
49435695,1200007
49445700,1200008
49505733,1200007
49515738,1200009
49525745,1200008
49535753,1200007
49545756,1200008
49575775,1200007
49585782,1200008
49635804,1200007
49645811,1200009
49655819,1200007
49665824,1200008
49695838,1200009
49705840,1200007
49715847,1200008
49725855,1200009
49735860,1200007
49745866,1200009
49755873,1200007
49765875,1200008
49805894,1200007
49815897,1200009
49825899,1200007
49835901,1200008
49845906,1200009
49855913,1200007
49865917,1200008
49895933,1200007
49905939,1200008
49955963,1200007
49965970,1200009
49975975,1200008
50046006,1200007
50056009,1200009
50066015,1200008
50076023,1200007
50086028,1200009
50096033,1200008
50146054,1200007
50156058,1200008
50196075,1200007
50206079,1200008
50216084,1200007
50226087,1200008
50236091,1200009
50246094,1200008
50286115,1200007
50296120,1200008
50336135,1200007
50346142,1200008
50426175,1200007
50436183,1200008
50456191,1200007
50466198,1200008
50506218,1200007
50516220,1200008
50526225,1200007
50536230,1200008
50566240,1200009
50576242,1200007
50586248,1200009
50596251,1200007
50616260,1200008
50646274,1200007
50656278,1200008
50666282,1200007
50676289,1200008
50686292,1200007
50696297,1200008
50706303,1200007
50716308,1200008
50756327,1200007
50766332,1200008
50846373,1200009
50856376,1200008
50876380,1200007
50886382,1200008
50896387,1200007
50906392,1200008
50916397,1200009
50926400,1200007
50936403,1200008
51036445,1200007
51046448,1200009
51056451,1200008
51066457,1200007
51076462,1200008
51086466,1200007
51096469,1200008
51176506,1200007
51186511,1200008
51226522,1200007
51236524,1200009
51246528,1200008
51276541,1200007
51286541,1200008
51326715,1200009
51336722,1200007
51346729,1200008
51456787,1200007
51466789,1200008
51476797,1200007
51486801,1200008
51496807,1200007
51506809,1200009
51516813,1200007
51526818,1200009
51536820,1200008
51546824,1200007
51556826,1200008
51576834,1200007
51586836,1200008
51656884,1200007
51666891,1200008
51716913,1200007
51726915,1200008
51776937,1200007
51786943,1200008
51796946,1200007
51806949,1200008
51826962,1200007
51836970,1200008
51846976,1200007
51866987,1200008
51927016,1200007
51947030,1200008
52017060,1200007
52027065,1200008
52057082,1200007
52067085,1200008
52077086,1200007
52087092,1200009
52097099,1200007
52107103,1200009
52117107,1200008
52137112,1200007
52147120,1200008
52317192,1200007
52327195,1200008
52357207,1200007
52367210,1200008
52417229,1200007
52427237,1200008
52607326,1200007
52617329,1200008
52667356,1200007
52677361,1200008
52717378,1200007
52727384,1200008
52737388,1200007
52747391,1200008
52817416,1200007
52827423,1200008
52837429,1200007
52847436,1200008
52857444,1200009
52867447,1200008
52887458,1200009
52897466,1200008
52907468,1200007
52917475,1200008
52967492,1200007
52977495,1200008
53027515,1200007
53037530,1200008
53127568,1200009
53137575,1200007
53147582,1200008
53177598,1200007
53187602,1200009
53197619,1200008
53217633,1200007
53227639,1200008
53237644,1200009
53247646,1200008
53287664,1200007
53297666,1200008
53317678,1200007
53327685,1200008
53367699,1200009
53377703,1200008
53387709,1200007
53397716,1200008
53427735,1200007
53437738,1200008
53517783,1200007
53527788,1200008
53547796,1200007
53557802,1200009
53567804,1200008
53577810,1200007
53587817,1200009
53597820,1200007
53607823,1200008
53637844,1200007
53647846,1200008
53697868,1200007
53707871,1200008
53757897,1200007
53767900,1200008
53777906,1200007
53787913,1200008
53797918,1200007
53807925,1200008
53837938,1200007
53847940,1200008
53857942,1200009
53867948,1200007
53877950,1200008
53937980,1200007
53947987,1200008
53957993,1200009
53968001,1200008
54018024,1200007
54038030,1200008
54048037,1200009
54058041,1200007
54068046,1200008
54098064,1200007
54108069,1200008
54118077,1200009
54128081,1200008
54198120,1200007
54208123,1200008
54218126,1200007
54228128,1200008
54248137,1200007
54258143,1200008
54278153,1200009
54288156,1200008
54298162,1200007
54308165,1200009
54318168,1200007
54328174,1200008
54338181,1200007
54348186,1200008
54368196,1200009
54378203,1200008
54398209,1200007
54408217,1200009
54418219,1200007
54428226,1200009
54438228,1200007
54448231,1200008
54458236,1200007
54468244,1200008
54478252,1200009
54488253,1200008
54498261,1200007
54508263,1200008
54538283,1200007
54548287,1200008
54568307,1200007
54578311,1200008
54688367,1200007
54698372,1200008
54708376,1200007
54718381,1200008
54808421,1200007
54818428,1200008
54858445,1200007
54868450,1200008
54908471,1200007
54918478,1200008
54938486,1200007
54948487,1200008
54968493,1200007
54978501,1200008
55008517,1200006
55018523,1200009
55028526,1200008
55048539,1200009
55058539,1200008
55088858,1200007
55098860,1200008
55108866,1200007
55118874,1200008
55208911,1200007
55218913,1200009
55228919,1200007
55238924,1200008
55268943,1200007
55278950,1200008
55308968,1200007
55318973,1200009
55328979,1200007
55338981,1200008
55368989,1200007
55378994,1200008
55449028,1200007
55459032,1200008
55489047,1200007
55499052,1200009
55509056,1200008
55549080,1200007
55559085,1200008
55609114,1200007
55619122,1200009
55629129,1200007
55639136,1200009
55649138,1200007
55659143,1200008
55729177,1200007
55739183,1200009
55749186,1200007
55759191,1200009
55769194,1200007
55779201,1200008
55789207,1200007
55799209,1200009
55809213,1200007
55829227,1200008
55849241,1200007
55859242,1200008
55869244,1200007
55879253,1200008
55889260,1200007
55899267,1200009
55909269,1200008
55919273,1200007
55929278,1200008
55949283,1200007
55959286,1200008
56009320,1200007
56019328,1200008
56059347,1200009
56069353,1200008
56079355,1200007
56089361,1200008
56099366,1200007
56109368,1200008
56129379,1200007
56139385,1200008
56169394,1200007
56179399,1200009
56189402,1200007
56199405,1200008
56209411,1200007
56219414,1200009
56229421,1200007
56239424,1200008
56309451,1200007
56319458,1200008
56349472,1200007
56359477,1200008
56389491,1200007
56399499,1200008
56459529,1200007
56469531,1200008
56479534,1200007
56489541,1200008
56529569,1200007
56539573,1200008
56559586,1200007
56569590,1200008
56589605,1200007
56599609,1200009
56609614,1200007
56619619,1200008
56639630,1200009
56649635,1200007
56659641,1200008
56669645,1200009
56679648,1200008
56729674,1200007
56739681,1200008
56779706,1200007
56789714,1200008
56819725,1200007
56829731,1200008
56839734,1200009
56849741,1200007
56859746,1200009
56869754,1200007
56879759,1200009
56889763,1200008
56909774,1200009
56919779,1200007
56929781,1200009
56939786,1200008
57009818,1200007
57019824,1200009
57029826,1200007
57039832,1200008
57099868,1200009
57109872,1200008
57129875,1200007
57139881,1200008
57179893,1200007
57189895,1200008
57249919,1200009
57259925,1200007
57269928,1200008
57279931,1200009
57289938,1200007
57299940,1200009
57309944,1200007
57319948,1200008
57339954,1200007
57349962,1200009
57359965,1200007
57369968,1200008
57389979,1200007
57399980,1200009
57409982,1200007
57419984,1200008
57439991,1200007
57449995,1200008
57470001,1200007
57480004,1200008
57510016,1200007
57520023,1200008
57530029,1200007
57540036,1200008
57590060,1200007
57600064,1200008
57620071,1200007
57630076,1200008
57680106,1200007
57690111,1200008
57760137,1200007
57770142,1200008
57790151,1200007
57800155,1200008
57810157,1200007
57820163,1200008
57840169,1200007
57850170,1200008
57860175,1200007
57870183,1200008
57880188,1200009
57890193,1200007
57900196,1200008
57980225,1200007
57990228,1200009
58000235,1200008
58030249,1200007
58040252,1200008
58060266,1200007
58070269,1200008
58090276,1200009
58100278,1200007
58110281,1200008
58130290,1200007
58140292,1200008
58240357,1200007
58250362,1200009
58260369,1200008
58300388,1200007
58310390,1200008
58330403,1200007
58340411,1200008
58360421,1200007
58370423,1200009
58380430,1200008
58420447,1200007
58440460,1200009
58450466,1200007
58470476,1200009
58480479,1200008
58530505,1200007
58540511,1200008
58550516,1200007
58560519,1200009
58570525,1200007
58580531,1200008
58620567,1200007
58630539,1200009
58640703,1200007
58650710,1200008
58680723,1200007
58690725,1200008
58800782,1200007
58810789,1200009
58820796,1200008
58840804,1200007
58850807,1200008
58860810,1200007
58870817,1200008
58900835,1200007
58910841,1200008
58980882,1200007
58990894,1200009
59000897,1200008
59020908,1200007
59030911,1200009
59040916,1200008
59080932,1200007
59090934,1200009
59100940,1200007
59110945,1200008
59120950,1200007
59130956,1200009
59140960,1200008
59180978,1200007
59190983,1200009
59200989,1200007
59210995,1200008
59221001,1200007
59231003,1200008
59251009,1200007
59261015,1200008
59281026,1200007
59291031,1200008
59301035,1200007
59311038,1200009
59321042,1200007
59331049,1200008
59341055,1200007
59351057,1200008
59381074,1200007
59391078,1200009
59401081,1200008
59451111,1200009
59461117,1200007
59471124,1200008
59481129,1200007
59491131,1200009
59501138,1200008
59591185,1200007
59601192,1200009
59611200,1200008
59641214,1200007
59651219,1200009
59661227,1200008
59691245,1200007
59701249,1200008
59731268,1200007
59741275,1200008
59751279,1200009
59761282,1200007
59771285,1200008
59781291,1200007
59791293,1200009
59801301,1200007
59811305,1200009
59821312,1200008
59841319,1200007
59851323,1200009
59861329,1200007
59871331,1200008
59901350,1200007
59911355,1200009
59921362,1200007
59931367,1200008
60001400,1200007
60011407,1200008
60081447,1200007
60091453,1200008
60111464,1200007
60121469,1200008
60131473,1200007
60141480,1200008
60201503,1200007
60211511,1200008
60241526,1200007
60251530,1200008
60371584,1200007
60381587,1200008
60431612,1200007
60441618,1200008
60451621,1200007
60471630,1200008
60491636,1200007
60501644,1200008
60551667,1200007
60561669,1200008
60591680,1200007
60601687,1200008
60611693,1200007
60621694,1200008
60631702,1200009
60641705,1200007
60651712,1200008
60711744,1200007
60721749,1200008
60751760,1200007
60761765,1200008
60771769,1200007
60781775,1200008
60811793,1200007
60821797,1200008
60831803,1200009
60841807,1200007
60861813,1200009
60871818,1200007
60881823,1200008
60891826,1200007
60901833,1200009
60911838,1200007
60921845,1200009
60931853,1200007
60941860,1200008
61011898,1200007
61021901,1200009
61031909,1200008
61041915,1200007
61051918,1200008
61071927,1200007
61081935,1200009
61091938,1200007
61101943,1200008
61151972,1200009
61161975,1200007
61171982,1200009
61181985,1200008
61242008,1200007
61252016,1200008
61262020,1200007
61272024,1200008
61292036,1200007
61302039,1200008
61372070,1200007
61382073,1200008
61402079,1200007
61412083,1200008
61532132,1200007
61542139,1200009
61552143,1200007
61562150,1200008
61632179,1200007
61642181,1200008
61652186,1200007
61662194,1200008
61742235,1200009
61752237,1200008
61762244,1200007
61772247,1200008
61792258,1200007
61802263,1200008
61872300,1200007
61882304,1200008
61932328,1200007
61942334,1200008
61952341,1200009
61962347,1200007
61972355,1200009
61982360,1200007
61992364,1200008
62002369,1200007
62012375,1200008
62022379,1200009
62032385,1200007
62042388,1200008
62122434,1200007
62132440,1200009
62142444,1200008
62192469,1200007
62202470,1200008
62232482,1200007
62242486,1200008
62262495,1200007
62272500,1200008
62292509,1200007
62302512,1200009
62312514,1200007
62322522,1200008
62392587,1200007
62402539,1200008
62432713,1200007
62442718,1200008
62512750,1200007
62522755,1200009
62532761,1200008
62552774,1200007
62562777,1200009
62572784,1200007
62582787,1200008
62632810,1200007
62642819,1200009
62652824,1200008
62682835,1200007
62692841,1200008
62712855,1200007
62722845,1200009
62732860,1200008
62792891,1200007
62802899,1200009
62812916,1200007
62822924,1200008
62852932,1200007
62862936,1200008
62882940,1200007
62892947,1200008
62902949,1200009
62912953,1200007
62922955,1200008
62932957,1200007
62942961,1200009
62952966,1200007
62962972,1200009
62972976,1200008
62992984,1200007
63002989,1200008
63012998,1200007
63023000,1200008
63053012,1200007
63063015,1200008
63073022,1200007
63083029,1200008
63093032,1200007
63103039,1200008
63133054,1200007
63143056,1200008
63153063,1200007
63163070,1200008
63173077,1200007
63183078,1200009
63193084,1200008
63213094,1200007
63223098,1200009
63233105,1200008
63243110,1200007
63253117,1200008
63293137,1200007
63303143,1200008
63313152,1200007
63323156,1200008
63373177,1200007
63383179,1200008
63403190,1200007
63413194,1200008
63433203,1200007
63443206,1200008
63553262,1200007
63563266,1200009
63573272,1200007
63583280,1200008
63593285,1200007
63613296,1200008
63663314,1200007
63673320,1200008
63683322,1200009
63693325,1200008
63713335,1200007
63723337,1200008
63743347,1200009
63753355,1200008
63793375,1200007
63803382,1200008
63813385,1200007
63823389,1200008
63863410,1200007
63873418,1200008
63893423,1200007
63903425,1200008
63913429,1200007
63923434,1200008
63943444,1200009
63953451,1200008
63973458,1200007
63983461,1200008
64013472,1200007
64023474,1200008
64033477,1200009
64043483,1200007
64053488,1200008
64113518,1200007
64123524,1200008
64133529,1200007
64143532,1200008
64203559,1200007
64213567,1200008
64243581,1200009
64253582,1200007
64263588,1200008
64273589,1200007
64283596,1200009
64293600,1200007
64303606,1200008
64323614,1200007
64343626,1200008
64363637,1200007
64373644,1200009
64383662,1200007
64393666,1200008
64473706,1200007
64483696,1200008
64553741,1200007
64563746,1200008
64593765,1200007
64603767,1200009
64613774,1200007
64623779,1200008
64643791,1200009
64653793,1200008
64663796,1200007
64673803,1200008
64693815,1200007
64703818,1200008
64743836,1200007
64753843,1200008
64773853,1200007
64783858,1200008
64823870,1200007
64833876,1200009
64843883,1200007
64863897,1200008
64923929,1200007
64933937,1200008
64993962,1200007
65003967,1200008
65033980,1200007
65043986,1200009
65053992,1200007
65063994,1200009
65073999,1200008
65094016,1200007
65104021,1200008
65124039,1200009
65134047,1200007
65144053,1200008
65194072,1200007
65204080,1200008
65214089,1200009
65224096,1200007
65234101,1200008
65254115,1200007
65264118,1200009
65274125,1200008
65284132,1200007
65294134,1200008
65314140,1200007
65324143,1200008
65354159,1200007
65364161,1200008
65374165,1200009
65384173,1200007
65394176,1200008
65474210,1200007
65484217,1200008
65494223,1200007
65504230,1200008
65524238,1200007
65534241,1200008
65604269,1200007
65614274,1200008
65644289,1200007
65654296,1200008
65664297,1200007
65674301,1200008
65704315,1200007
65714323,1200008
65724326,1200009
65734329,1200008
65744331,1200007
65754339,1200008
65824380,1200007
65834384,1200009
65844390,1200007
65854394,1200008
65874406,1200009
65884413,1200008
65894416,1200007
65904423,1200008
65924428,1200007
65934430,1200009
65944434,1200007
65954438,1200008
65964446,1200007
65974451,1200008
65984457,1200007
65994463,1200008
66114523,1200007
66124524,1200008
66144532,1200007
66154534,1200008
66164536,1200007
66174542,1200009
66184708,1200008
66204720,1200007
66214728,1200008
66224732,1200007
66234740,1200009
66244744,1200007
66254752,1200009
66264757,1200007
66274761,1200009
66284767,1200008
66324787,1200007
66334790,1200008
66344792,1200007
66354795,1200008
66404825,1200007
66414833,1200009
66424840,1200007
66434842,1200008
66464860,1200007
66474877,1200008
66484881,1200007
66494887,1200008
66504894,1200007
66514897,1200009
66524901,1200008
66564928,1200007
66574932,1200009
66584937,1200007
66594944,1200008
66624960,1200007
66634963,1200008
66664980,1200007
66674987,1200008
66765037,1200007
66775040,1200008
66805056,1200007
66815063,1200008
66835076,1200009
66845079,1200007
66855085,1200009
66865088,1200007
66875090,1200008
66905109,1200007
66915113,1200009
66925118,1200008
66945132,1200007
66955138,1200008
67005162,1200007
67015165,1200008
67025170,1200007
67035173,1200008
67245263,1200007
67255266,1200009
67265269,1200007
67275277,1200008
67285282,1200007
67295285,1200008
67315300,1200009
67325305,1200008
67345314,1200007
67355320,1200009
67365324,1200007
67375327,1200008
67405342,1200007
67415347,1200008
67445364,1200007
67455369,1200008
67485388,1200007
67495393,1200009
67505397,1200008
67525412,1200007
67535417,1200008
67545421,1200007
67555424,1200009
67565432,1200007
67575437,1200008
67715507,1200007
67725514,1200008
67745521,1200007
67755528,1200008
67825560,1200007
67835563,1200009
67845569,1200007
67855575,1200009
67865579,1200007
67875582,1200008
67895593,1200007
67905596,1200008
67925606,1200007
67935610,1200008
67955618,1200007
67965621,1200008
67975628,1200009
67985630,1200007
67995634,1200008
68015643,1200007
68025650,1200009
68035653,1200007
68045655,1200008
